is_vuln,num_commits,num_unique_authors,file_age,midnight_commits,risky_commits,seldom_contributors,num_lines,commit_frequency,busy_file,extension_0,extension_1,extension_2,extension_3,extension_4,extension_5,extension_6,extension_7,extension_8,extension_9,extension_10
1,3,1,1322,0,0,0,6,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,3,0,9210,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,0,0,4,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,3,0,709,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
1,23,6,1322,0,8,3,1650,0.0174,0,0,0,0,0,1,1,1,1,1,0,1
1,4,2,1322,0,0,1,16,0.003,0,0,0,1,0,1,0,0,1,1,0,0
1,3,2,1315,0,0,1,4,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,2,1315,0,3,1,997,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,2,1315,0,0,1,3,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,2,1315,0,3,1,1397,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,2,1315,0,0,1,3,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,2,1315,0,3,1,9831,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,2,1315,0,0,1,4,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,0,0,0,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,3,0,6287,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,0,0,6,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,3,0,3850,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,0,0,6,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,0,0,12,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,0,0,43,0.0023,0,0,0,1,0,1,0,1,0,0,1,0
1,3,1,1322,0,3,0,415,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,0,0,0,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,0,0,39,0.0023,0,0,0,1,0,1,0,1,0,0,1,0
1,3,1,1322,0,0,0,22,0.0023,0,0,0,1,1,0,0,0,1,0,1,0
1,3,1,1322,0,3,0,997,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,0,0,3,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,3,0,1600,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,0,0,3,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,0,0,0,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,0,0,24,0.0023,0,0,0,1,0,1,0,1,0,0,1,0
1,3,1,1322,0,3,0,9831,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,3,1,1322,0,0,0,4,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,3,0,1043,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,0,0,5,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,3,0,2434,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,0,0,5,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,3,0,1000,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,0,0,5,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,3,0,2296,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,0,0,3,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,3,0,1082,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,0,0,5,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,3,0,2442,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
1,6,1,1322,0,0,0,5,0.0045,0,0,0,1,0,1,0,0,1,1,0,0
0,3,1,1322,0,0,0,35,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,0,0,35,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,0,0,16,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,0,0,14,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,3,0,383,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,0,0,103,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,0,0,30,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,14,3,979,0,2,2,566,0.0143,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,0,0,53,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,0,0,12,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,0,0,47,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,7,3,1322,0,0,2,41,0.0053,0,0,0,1,0,1,0,1,0,0,1,0
0,2,2,992,0,0,0,14,0.002,0,0,0,0,0,1,1,1,0,1,0,1
0,11,2,1322,0,3,1,518,0.0083,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,1101,0,0,0,27,0.0009,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,589,0,0,0,11,0.0017,0,0,0,0,0,1,1,1,0,1,0,1
0,1,1,589,0,0,0,23,0.0017,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,589,0,0,0,38,0.0017,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,589,0,0,0,91,0.0017,0,0,0,0,1,0,0,0,0,0,0,1
0,3,1,1322,0,3,0,357,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,0,0,31,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,0,0,28,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,3,0,451,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,0,0,15,0.0023,0,0,0,0,0,1,1,1,1,1,0,1
0,3,1,1322,0,0,0,106,0.0023,0,0,1,0,0,1,1,0,0,0,1,0
0,7,5,1322,0,3,4,360,0.0053,0,0,0,0,0,1,1,1,1,1,0,1
0,3,2,1315,0,0,1,11,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
0,3,2,1315,0,3,1,232,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
0,3,2,1315,0,0,1,65,0.0023,0,0,0,1,0,1,0,0,1,1,0,0
0,1,1,1121,0,0,0,27,0.0009,0,0,0,0,0,1,1,1,1,1,0,1
0,4,2,1322,0,0,1,30,0.003,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,1183,0,0,0,19,0.0008,0,0,1,0,1,0,0,1,1,1,1,0
0,2,2,1183,0,0,0,38,0.0017,0,0,0,1,0,0,0,1,1,0,1,0
0,4,3,1183,0,0,2,29,0.0034,0,0,1,0,1,0,0,1,1,1,1,0
0,1,1,1127,0,0,0,47,0.0009,0,0,1,0,1,0,0,1,1,1,1,0
0,1,1,1183,0,0,0,15,0.0008,0,0,1,0,1,0,0,1,1,1,1,0
0,2,2,1183,0,0,0,94,0.0017,0,0,0,1,0,0,0,1,1,0,1,0
0,3,3,1183,0,1,0,78,0.0025,0,0,1,0,1,0,0,1,1,1,1,0
0,1,1,1183,0,0,0,18,0.0008,0,0,1,0,1,0,0,1,1,1,1,0
0,2,2,1183,0,0,0,13,0.0017,0,0,1,0,1,0,0,1,1,1,1,0
0,3,2,1183,0,0,1,55,0.0025,0,0,0,1,0,0,0,1,1,0,1,0
0,1,1,1183,0,0,0,3,0.0008,0,0,0,1,0,0,0,1,1,0,1,0
0,2,2,1183,0,1,0,88,0.0017,0,0,1,0,1,0,0,1,1,1,1,0
0,3,1,974,0,0,0,31,0.0031,0,0,0,1,0,0,0,1,1,0,1,0
0,3,3,1007,0,0,0,6,0.003,0,0,1,0,1,0,0,1,1,1,1,0
0,16,2,1016,0,0,1,58,0.0157,0,0,1,0,1,0,0,1,1,1,1,0
0,1,1,882,0,0,0,6,0.0011,0,0,1,0,1,0,0,1,1,1,1,0
0,3,3,1183,0,0,0,31,0.0025,0,0,1,0,1,0,0,1,1,1,1,0
1,13,1,103,0,0,0,553,0.1262,0,0,1,0,1,1,1,1,1,1,0,0
1,7,1,216,0,0,0,151,0.0324,0,0,1,0,1,1,1,1,1,1,0,0
1,46,2,184,0,0,1,713,0.25,0,0,1,0,1,1,1,1,1,1,0,0
1,8,1,78,0,0,0,130,0.1026,0,0,1,0,1,1,1,1,1,1,0,0
1,26,2,86,0,0,1,56,0.3023,0,0,0,1,0,1,0,0,0,1,1,0
1,12,2,90,0,0,0,116,0.1333,0,0,0,1,0,1,0,0,0,1,1,0
1,50,1,190,0,0,0,290,0.2632,0,0,0,1,0,1,0,0,1,1,0,0
1,6,3,168,0,0,2,52,0.0357,0,0,0,1,0,1,0,0,0,1,1,0
1,5,3,168,0,0,2,54,0.0298,0,0,0,1,0,1,0,0,0,1,1,0
1,14,3,168,0,0,1,119,0.0833,0,0,0,1,0,1,0,0,0,1,1,0
1,3,2,121,0,0,1,125,0.0248,0,0,0,1,0,1,0,0,0,1,1,0
1,11,3,168,0,0,1,211,0.0655,0,0,0,1,0,1,0,0,0,1,1,0
0,11,1,103,0,0,0,116,0.1068,0,0,1,0,1,1,1,1,1,1,0,0
0,4,1,36,0,0,0,469,0.1111,0,0,1,0,1,1,1,1,1,1,0,0
0,2,1,36,0,0,0,33,0.0556,0,0,0,1,0,1,0,1,0,0,1,0
0,3,1,181,0,0,0,33,0.0166,0,0,0,1,0,1,0,1,0,0,1,0
0,10,1,184,0,0,0,153,0.0543,0,0,0,1,0,1,0,1,0,0,1,0
0,1,1,78,0,0,0,58,0.0128,0,0,1,0,1,1,1,1,1,1,0,0
0,1,1,55,0,0,0,40,0.0182,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,194,0,0,0,19,0.0052,0,0,0,1,1,0,0,0,1,0,1,0
0,7,3,168,0,0,1,57,0.0417,0,0,0,1,0,1,0,0,0,1,1,0
0,3,3,168,0,0,0,27,0.0179,0,0,0,1,0,1,0,0,0,1,1,0
0,4,3,168,0,0,2,26,0.0238,0,0,0,1,0,1,0,0,0,1,1,0
0,3,3,168,0,0,0,27,0.0179,0,0,0,1,0,1,0,0,0,1,1,0
0,1,1,194,0,0,0,19,0.0052,0,0,0,1,1,0,0,0,1,0,1,0
0,7,1,183,0,0,0,29,0.0383,0,0,1,0,1,1,1,1,1,1,0,0
0,13,1,183,0,0,0,59,0.071,0,0,1,0,0,0,0,0,0,1,1,0
1,1,1,2028,0,0,0,12,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2028,0,0,0,324,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,167,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,162,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,190,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,272,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,168,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,81,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,391,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,1023,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,18,0.0005,0,0,0,0,0,1,1,1,0,1,0,0
1,3,3,2028,0,0,0,6,0.0015,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,2028,0,0,0,8,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2028,0,0,0,7,0.0005,0,0,0,0,0,1,1,1,0,1,0,0
1,3,3,2028,0,0,0,8,0.0015,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,2028,0,0,0,8,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2028,0,0,0,7,0.0005,0,0,0,0,0,1,1,1,0,1,0,0
1,3,3,2028,0,0,0,7,0.0015,0,0,1,0,1,1,1,0,1,0,0,1
1,2,2,2028,0,0,0,1705,0.001,0,0,0,1,0,1,0,0,0,1,1,0
1,7,3,2028,0,0,2,951,0.0035,0,0,0,1,0,1,0,0,0,1,1,0
1,19,6,2028,0,0,4,1411,0.0094,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,515,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,26,8,2028,0,0,5,767,0.0128,0,0,0,1,0,1,0,0,0,1,1,0
1,5,2,2028,0,0,1,2771,0.0025,0,0,0,1,0,1,0,0,0,1,1,0
1,3,2,2028,0,0,1,1317,0.0015,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,351,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,176,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,307,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,472,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,2,2,2028,0,0,0,1992,0.001,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,170,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,781,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,3,3,2028,0,0,0,309,0.0015,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,349,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,2,2,2028,0,0,0,375,0.001,0,0,0,1,0,1,0,0,0,1,1,0
1,3,3,2028,0,0,0,3826,0.0015,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,67,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,190,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,58,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,58,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,157,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,537,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,192,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,2,2,2028,0,0,0,66,0.001,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,309,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,2,2,2028,0,0,0,12,0.001,0,0,0,0,0,1,1,1,0,1,0,0
1,3,3,2028,0,0,0,6,0.0015,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,2028,0,0,0,266,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2028,0,0,0,3,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,7,5,2028,0,0,4,16,0.0035,0,0,0,0,0,1,1,1,0,1,0,0
1,3,3,2028,0,0,0,8,0.0015,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,2028,0,0,0,20,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2028,0,0,0,3,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2028,0,0,0,4,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2028,0,0,0,3,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,3,2,2028,0,0,1,392,0.0015,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,93,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,219,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,202,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,2,2,2028,0,0,0,1816,0.001,0,0,0,1,0,1,0,0,0,1,1,0
1,2,2,2028,0,0,0,2766,0.001,0,0,0,1,0,1,0,0,0,1,1,0
1,2,2,2028,0,0,0,431,0.001,0,0,0,1,0,1,0,0,0,1,1,0
1,2,2,2028,0,0,0,3185,0.001,0,0,0,1,0,1,0,0,0,1,1,0
1,2,2,2028,0,0,0,6286,0.001,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,67,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,2,2,2028,0,0,0,367,0.001,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,123,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,980,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,271,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,1644,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,704,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,85,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,190,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,58,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,58,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,381,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,891,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,180,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,157,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,527,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,62,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,322,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,44,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,76,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,4,3,2028,0,0,2,478,0.002,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,51,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,3,3,2028,0,0,0,14076,0.0015,0,0,0,1,0,1,0,0,0,1,1,0
1,2,2,2028,0,0,0,284,0.001,0,0,0,1,0,1,0,0,0,1,1,0
1,434,35,2028,1,0,24,21789,0.214,1,0,0,1,0,1,0,0,0,1,1,0
1,42,13,2028,0,0,8,7207,0.0207,1,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,1503,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,412,31,594,1,0,22,10758,0.6936,1,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,360,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,383,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,644,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,478,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,387,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,425,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,742,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,189,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,2,2,2028,0,0,0,45,0.001,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,92,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,365,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,2,2,2028,0,0,0,88,0.001,0,0,0,1,0,1,0,0,0,1,1,0
1,8,5,2028,0,0,3,212,0.0039,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2028,0,0,0,475,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,370,0,0,0,7,0.0027,0,0,0,1,1,1,1,0,1,1,1,1
1,2,2,370,0,0,0,8,0.0054,0,0,0,0,0,1,1,1,0,1,0,0
1,2,2,370,0,0,0,7,0.0054,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,1878,0,0,0,347,0.0005,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,1878,0,0,0,6,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1878,0,0,0,5,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1878,0,0,0,4,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1878,0,0,0,2,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2021,0,0,0,8,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2021,0,0,0,4,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,2,2,2021,0,0,0,8,0.001,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2021,0,0,0,4,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,16,6,2021,1,0,3,208,0.0079,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,2021,0,0,0,6,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,2,2,2021,0,0,0,48,0.001,0,0,0,0,0,1,1,1,0,1,0,0
1,1,1,2021,0,0,0,3,0.0005,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,2021,0,0,0,8,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2021,0,0,0,13,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2021,0,0,0,7,0.0005,0,0,0,0,0,1,1,1,0,1,0,0
1,1,1,2021,0,0,0,11,0.0005,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,2021,0,0,0,8,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,2,2,2021,0,0,0,32,0.001,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,2021,0,0,0,9,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2021,0,0,0,4,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2021,0,0,0,8,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2021,0,0,0,10,0.0005,0,0,0,0,0,1,1,1,0,1,0,0
1,1,1,2021,0,0,0,12,0.0005,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,2021,0,0,0,2,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2021,0,0,0,8,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,4,1,104,0,0,0,92,0.0385,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,104,0,0,0,35,0.0096,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,104,0,0,0,8,0.0096,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,104,0,0,0,42,0.0096,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,50,0,0,0,30,0.02,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,70,0,0,0,207,0.0143,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,104,0,0,0,11008,0.0096,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,103,0,0,0,3,0.0097,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,104,0,0,0,14,0.0096,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,104,0,0,0,29,0.0096,0,0,0,1,0,1,0,0,1,1,0,0
1,1,1,2021,0,0,0,4,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,2,2,2021,0,0,0,8,0.001,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,2021,0,0,0,4,0.0005,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1486,0,0,0,6,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1486,0,0,0,5,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1486,0,0,0,4,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1486,0,0,0,2,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,2,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,4,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,2,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,4,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,2,2,1479,0,0,0,18,0.0014,0,0,0,0,0,1,1,1,0,1,0,0
1,1,1,1479,0,0,0,4,0.0007,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,1479,0,0,0,2,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,2,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,4,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,4,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,8,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,4,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,7,0.0007,0,0,0,0,0,1,1,1,0,1,0,0
1,1,1,1479,0,0,0,5,0.0007,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,1479,0,0,0,2,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,3,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,8,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,4,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,5,0.0007,0,0,0,0,0,1,1,1,0,1,0,0
1,1,1,1479,0,0,0,5,0.0007,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,1479,0,0,0,2,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,4,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,8,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,4,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,7,0.0007,0,0,0,0,0,1,1,1,0,1,0,0
1,1,1,1479,0,0,0,5,0.0007,0,0,1,0,1,1,1,0,1,0,0,1
1,1,1,1479,0,0,0,2,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,2,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,8,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,4,0.0007,0,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1479,0,0,0,5,0.0007,0,0,0,0,0,1,1,1,0,1,0,0
